scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean,pv_filename,load_folder_y,arrangement_y,pv_cap_id,cp,all_residents,parent,network_tariff,en_capex_id,a_term,a_rate,pv_name,kwp,kwp_unit,npv_unit,bau_npv,npv_u_cf_bau,average_hh_bill_saving,average_hh_total_saving,bau_scenario,annual_generation,emissions_avoided_kg,carbon_offset_$,annual_carbon_offset_$_unit,total_carbon_offset_$_unit,npv_u_cf_bau_pa,total_npv_cf_bau_pa,site_tag,system_tag
166,T_bldg1_166,btm_p_c,15.0,T,958.08,1703.9426638004627,4588.255304244562,1002.1800804890038,485.75449755394783,1487.9345780429514,0.0,0.0,0.0,0.0,5.101381960911605,784.0866685866781,416.547761586985,1200.634430173663,0.0,0.0,0.0,-175464.1003855128,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.093567219857604,8378.210101170736,15816.787875921731,57.33512020911546,57.33512020911538,32.16131419508634,32.16131419508626,452.5872568511776,23519.65310081793,0.0,77436.28081222216,T_max_pv.csv,T,btm_p_c,T_max_pv,SIT_15_FIT12_ppa2,SIT_15_FIT12_ppa2,TIDNULL,EA302,ppa_1,10.0,0.06,T_max_pv,30.75,2.05,-11697.60669236752,-12647.423514520991,949.8168221534706,119.85719289622654,119.8571928962267,1.0,43436.77222996158,33663.498478220215,2677.258033972854,178.48386893152357,1784.8386893152358,94.98168221534706,1424.725233230206,a15_cp5,a15_cp5_pv030
167,T_bldg1_167,btm_p_c,15.0,T,958.08,1295.15145968878,4795.300811068192,1002.1800804890038,485.75449755394783,1487.9345780429514,0.0,0.0,0.0,-4.6566128730773935e-12,5.101381960911605,784.0866685866781,416.547761586985,1200.634430173663,0.0,0.0,0.0,-231464.80924083843,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.093567219857604,8378.210101170736,15816.787875921731,57.33512020911546,57.33512020911538,32.16131419508634,32.16131419508626,654.3329541392287,23519.65310081793,0.0,77436.28081222216,T_max_pv.csv,T,btm_p_c,T_max_pv,SIT_15_FIT12_ppa2,SIT_15_FIT12_ppa2,TIDNULL,EA302,ppa_1,15.0,0.06,T_max_pv,30.75,2.05,-15430.98728272256,-16683.945403902104,1252.958121179543,119.85719289622654,119.8571928962267,2.0,43436.77222996158,33663.498478220215,2677.258033972854,178.48386893152357,2677.258033972854,83.53054141196954,1252.958121179543,a15_cp5,a15_cp5_pv030
168,T_bldg1_168,btm_p_c,15.0,T,958.08,1099.5783885522997,4071.191132908064,1002.1800804890038,485.75449755394783,1487.9345780429514,0.0,0.0,0.0,0.0,5.101381960911605,784.0866685866781,416.547761586985,1200.634430173663,0.0,0.0,0.0,-272982.1777561512,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.093567219857604,8378.210101170736,15816.787875921731,57.33512020911546,57.33512020911538,32.16131419508634,32.16131419508626,1574.0157034358358,23519.65310081793,0.0,77436.28081222216,T_max_pv.csv,T,btm_p_c,T_max_pv,SIT_15_FIT12_ppa2,SIT_15_FIT12_ppa2,TIDNULL,EA302,ppa_1,20.0,0.06,T_max_pv,30.75,2.05,-18198.81185041008,-19676.510502220954,1477.6986518108752,119.85719289622654,119.8571928962267,3.0,43436.77222996158,33663.498478220215,2677.258033972854,178.48386893152357,3569.6773786304716,73.88493259054376,1108.2739888581564,a15_cp5,a15_cp5_pv030
169,T_bldg1_169,btm_p_c,15.0,T,958.08,988.8737909999677,4659.845456103835,1002.1800804890038,485.75449755394783,1487.9345780429514,0.0,0.0,0.0,0.0,5.101381960911605,784.0866685866781,416.547761586985,1200.634430173663,0.0,0.0,0.0,-303762.0004346345,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.093567219857604,8378.210101170736,15816.787875921731,57.33512020911546,57.33512020911538,32.16131419508634,32.16131419508626,1096.0659777923968,23519.65310081793,0.0,77436.28081222216,T_max_pv.csv,T,btm_p_c,T_max_pv,SIT_15_FIT12_ppa2,SIT_15_FIT12_ppa2,TIDNULL,EA302,ppa_1,25.0,0.06,T_max_pv,30.75,2.05,-20250.800028975635,-21895.115061565764,1644.3150325901297,119.85719289622654,119.8571928962267,4.0,43436.77222996158,33663.498478220215,2677.258033972854,178.48386893152357,4462.096723288089,65.77260130360519,986.5890195540778,a15_cp5,a15_cp5_pv030
170,T_bldg1_170,btm_p_c,15.0,T,958.08,2967.198378736651,5586.406329943593,1191.5363507426825,275.41676424019784,1466.9531149828802,0.0,0.0,0.0,0.0,5.101381960911605,966.012906454144,218.1958991386472,1184.2088055927914,0.0,0.0,0.0,-98520.59485539232,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18839.058167594383,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-5162.237345938633,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_ppa1,SIT_15_ppa1,TIDNULL,EA302,ppa_1,5.0,0.06,T_best_fit,21.5,1.4333333333333333,-6568.039657026155,-7202.760348260654,634.7206912344991,140.83865595629777,140.838655956298,0.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,656.6002268944364,126.94413824689983,1904.1620737034973,a15_cp5,a15_cp5_pv021
171,T_bldg1_171,btm_p_c,15.0,T,958.08,1703.9426638004627,3208.0484241059526,1191.5363507426825,275.41676424019784,1466.9531149828802,0.0,0.0,0.0,0.0,5.101381960911605,966.012906454144,218.1958991386472,1184.2088055927914,0.0,0.0,0.0,-172993.6340780213,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18839.058167594383,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-1520.6237251648017,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_ppa1,SIT_15_ppa1,TIDNULL,EA302,ppa_1,10.0,0.06,T_best_fit,21.5,1.4333333333333333,-11532.908938534754,-12647.423514520991,1114.514575986237,140.83865595629777,140.838655956298,1.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,1313.200453788873,111.4514575986237,1671.7718639793557,a15_cp5,a15_cp5_pv021
172,T_bldg1_172,btm_p_c,15.0,T,958.08,1295.15145968878,3352.81194920215,1191.5363507426825,275.41676424019784,1466.9531149828802,0.0,0.0,0.0,0.0,5.101381960911605,966.012906454144,218.1958991386472,1184.2088055927914,0.0,0.0,0.0,-228205.874727493,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18839.058167594383,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-1256.5960461493162,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_ppa1,SIT_15_ppa1,TIDNULL,EA302,ppa_1,15.0,0.06,T_best_fit,21.5,1.4333333333333333,-15213.724981832867,-16683.945403902104,1470.2204220692365,140.83865595629777,140.838655956298,2.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,1969.8006806833096,98.01469480461577,1470.2204220692365,a15_cp5,a15_cp5_pv021
173,T_bldg1_173,btm_p_c,15.0,T,958.08,1099.5783885522997,2846.523881545476,1191.5363507426825,275.41676424019784,1466.9531149828802,0.0,0.0,0.0,0.0,5.101381960911605,966.012906454144,218.1958991386472,1184.2088055927914,0.0,0.0,0.0,-269138.6948373631,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18839.058167594383,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-554.7349073561619,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_ppa1,SIT_15_ppa1,TIDNULL,EA302,ppa_1,20.0,0.06,T_best_fit,21.5,1.4333333333333333,-17942.579655824207,-19676.510502220954,1733.9308463967463,140.83865595629777,140.838655956298,3.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,2626.400907577746,86.69654231983732,1300.4481347975598,a15_cp5,a15_cp5_pv021
174,T_bldg1_174,btm_p_c,15.0,T,958.08,988.8737909999677,3258.103327031949,1191.5363507426825,275.41676424019784,1466.9531149828802,0.0,0.0,0.0,0.0,5.101381960911605,966.012906454144,218.1958991386472,1184.2088055927914,0.0,0.0,0.0,-299485.1495806923,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18839.058167594383,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-855.6097552903032,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_ppa1,SIT_15_ppa1,TIDNULL,EA302,ppa_1,25.0,0.06,T_best_fit,21.5,1.4333333333333333,-19965.67663871282,-21895.115061565764,1929.4384228529452,140.83865595629777,140.838655956298,4.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,3283.0011344721825,77.17753691411781,1157.6630537117671,a15_cp5,a15_cp5_pv021
175,T_bldg1_175,btm_p_c,15.0,T,958.08,2967.198378736651,5586.406329943593,1141.9851926677322,324.96792231514814,1466.9531149828802,0.0,0.0,0.0,0.0,5.101381960911605,909.9338436577797,274.2749619350115,1184.2088055927914,0.0,0.0,0.0,-98520.59485539232,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18039.71173367376,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-4362.890912018011,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_FIT8_ppa1,SIT_15_FIT8_ppa1,TIDNULL,EA302,ppa_1,5.0,0.06,T_best_fit,21.5,1.4333333333333333,-6568.039657026155,-7202.760348260654,634.7206912344991,140.83865595629777,140.838655956298,0.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,656.6002268944364,126.94413824689983,1904.1620737034973,a15_cp5,a15_cp5_pv021
176,T_bldg1_176,btm_p_c,15.0,T,958.08,1703.9426638004627,3208.0484241059526,1141.9851926677322,324.96792231514814,1466.9531149828802,0.0,0.0,0.0,0.0,5.101381960911605,909.9338436577797,274.2749619350115,1184.2088055927914,0.0,0.0,0.0,-172993.6340780213,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18039.71173367376,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-721.2772912441806,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_FIT8_ppa1,SIT_15_FIT8_ppa1,TIDNULL,EA302,ppa_1,10.0,0.06,T_best_fit,21.5,1.4333333333333333,-11532.908938534754,-12647.423514520991,1114.514575986237,140.83865595629777,140.838655956298,1.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,1313.200453788873,111.4514575986237,1671.7718639793557,a15_cp5,a15_cp5_pv021
177,T_bldg1_177,btm_p_c,15.0,T,958.08,1295.15145968878,3352.81194920215,1141.9851926677322,324.96792231514814,1466.9531149828802,0.0,0.0,0.0,0.0,5.101381960911605,909.9338436577797,274.2749619350115,1184.2088055927914,0.0,0.0,0.0,-228205.874727493,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18039.71173367376,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-457.24961222869524,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_FIT8_ppa1,SIT_15_FIT8_ppa1,TIDNULL,EA302,ppa_1,15.0,0.06,T_best_fit,21.5,1.4333333333333333,-15213.724981832867,-16683.945403902104,1470.2204220692365,140.83865595629777,140.838655956298,2.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,1969.8006806833096,98.01469480461577,1470.2204220692365,a15_cp5,a15_cp5_pv021
178,T_bldg1_178,btm_p_c,15.0,T,958.08,1099.5783885522997,2846.523881545476,1141.9851926677322,324.96792231514814,1466.9531149828802,0.0,0.0,0.0,0.0,5.101381960911605,909.9338436577797,274.2749619350115,1184.2088055927914,0.0,0.0,0.0,-269138.6948373631,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18039.71173367376,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,244.61152656445918,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_FIT8_ppa1,SIT_15_FIT8_ppa1,TIDNULL,EA302,ppa_1,20.0,0.06,T_best_fit,21.5,1.4333333333333333,-17942.579655824207,-19676.510502220954,1733.9308463967463,140.83865595629777,140.838655956298,3.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,2626.400907577746,86.69654231983732,1300.4481347975598,a15_cp5,a15_cp5_pv021
179,T_bldg1_179,btm_p_c,15.0,T,958.08,988.8737909999677,3258.103327031949,1141.9851926677322,324.96792231514814,1466.9531149828802,0.0,0.0,0.0,0.0,5.101381960911605,909.9338436577797,274.2749619350115,1184.2088055927914,0.0,0.0,0.0,-299485.1495806923,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18039.71173367376,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-56.263321369682096,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_FIT8_ppa1,SIT_15_FIT8_ppa1,TIDNULL,EA302,ppa_1,25.0,0.06,T_best_fit,21.5,1.4333333333333333,-19965.67663871282,-21895.115061565764,1929.4384228529452,140.83865595629777,140.838655956298,4.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,3283.0011344721825,77.17753691411781,1157.6630537117671,a15_cp5,a15_cp5_pv021
180,T_bldg1_180,btm_p_c,15.0,T,958.08,2967.198378736651,5586.406329943593,1117.2096136302569,349.7435013526233,1466.9531149828806,0.0,0.0,0.0,0.0,5.101381960911605,881.8943122595974,302.3144933331937,1184.2088055927914,0.0,0.0,0.0,-98520.59485539232,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,17640.038516713452,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-3963.217695057703,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_FIT12_ppa1,SIT_15_FIT12_ppa1,TIDNULL,EA302,ppa_1,5.0,0.06,T_best_fit,21.5,1.4333333333333333,-6568.039657026155,-7202.760348260654,634.7206912344991,140.838655956298,140.83865595629754,0.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,656.6002268944364,126.94413824689983,1904.1620737034973,a15_cp5,a15_cp5_pv021
181,T_bldg1_181,btm_p_c,15.0,T,958.08,1703.9426638004627,3208.0484241059526,1117.2096136302569,349.7435013526233,1466.9531149828806,0.0,0.0,0.0,0.0,5.101381960911605,881.8943122595974,302.3144933331937,1184.2088055927914,0.0,0.0,0.0,-172993.6340780213,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,17640.038516713452,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-321.60407428387316,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_FIT12_ppa1,SIT_15_FIT12_ppa1,TIDNULL,EA302,ppa_1,10.0,0.06,T_best_fit,21.5,1.4333333333333333,-11532.908938534754,-12647.423514520991,1114.514575986237,140.838655956298,140.83865595629754,1.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,1313.200453788873,111.4514575986237,1671.7718639793557,a15_cp5,a15_cp5_pv021
182,T_bldg1_182,btm_p_c,15.0,T,958.08,1295.15145968878,3352.81194920215,1117.2096136302569,349.7435013526233,1466.9531149828806,0.0,0.0,0.0,0.0,5.101381960911605,881.8943122595974,302.3144933331937,1184.2088055927914,0.0,0.0,0.0,-228205.874727493,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,17640.038516713452,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-57.57639526838786,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_FIT12_ppa1,SIT_15_FIT12_ppa1,TIDNULL,EA302,ppa_1,15.0,0.06,T_best_fit,21.5,1.4333333333333333,-15213.724981832867,-16683.945403902104,1470.2204220692365,140.838655956298,140.83865595629754,2.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,1969.8006806833096,98.01469480461577,1470.2204220692365,a15_cp5,a15_cp5_pv021
183,T_bldg1_183,btm_p_c,15.0,T,958.08,1099.5783885522997,2846.523881545476,1117.2096136302569,349.7435013526233,1466.9531149828806,0.0,0.0,0.0,0.0,5.101381960911605,881.8943122595974,302.3144933331937,1184.2088055927914,0.0,0.0,0.0,-269138.6948373631,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,17640.038516713452,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,644.2847435247667,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_FIT12_ppa1,SIT_15_FIT12_ppa1,TIDNULL,EA302,ppa_1,20.0,0.06,T_best_fit,21.5,1.4333333333333333,-17942.579655824207,-19676.510502220954,1733.9308463967463,140.838655956298,140.83865595629754,3.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,2626.400907577746,86.69654231983732,1300.4481347975598,a15_cp5,a15_cp5_pv021
184,T_bldg1_184,btm_p_c,15.0,T,958.08,988.8737909999677,3258.103327031949,1117.2096136302569,349.7435013526233,1466.9531149828806,0.0,0.0,0.0,0.0,5.101381960911605,881.8943122595974,302.3144933331937,1184.2088055927914,0.0,0.0,0.0,-299485.1495806923,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,17640.038516713452,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,343.40989559062524,23188.505530335995,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_FIT12_ppa1,SIT_15_FIT12_ppa1,TIDNULL,EA302,ppa_1,25.0,0.06,T_best_fit,21.5,1.4333333333333333,-19965.67663871282,-21895.115061565764,1929.4384228529452,140.838655956298,140.83865595629754,4.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,3283.0011344721825,77.17753691411781,1157.6630537117671,a15_cp5,a15_cp5_pv021
185,T_bldg1_185,btm_p_c,15.0,T,958.08,2967.198378736651,5586.406329943593,1191.5363507426825,306.01862693355304,1497.5549776762352,0.0,0.0,0.0,0.0,5.101381960911605,966.012906454144,242.43988793183013,1208.4527943859744,0.0,0.0,0.0,-100573.86378549943,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18839.058167594383,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-4678.96541674512,23671.777459529512,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_ppa2,SIT_15_ppa2,TIDNULL,EA302,ppa_1,5.0,0.06,T_best_fit,21.5,1.4333333333333333,-6704.924252366629,-7202.760348260654,497.83609589402477,110.23679326294257,110.23679326294291,0.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,656.6002268944364,99.56721917880495,1493.5082876820743,a15_cp5,a15_cp5_pv021
186,T_bldg1_186,btm_p_c,15.0,T,958.08,1703.9426638004627,3208.0484241059526,1191.5363507426825,306.01862693355304,1497.5549776762352,0.0,0.0,0.0,0.0,5.101381960911605,966.012906454144,242.43988793183013,1208.4527943859744,0.0,0.0,0.0,-176598.99653528308,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18839.058167594383,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-1037.35179597129,23671.777459529512,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_ppa2,SIT_15_ppa2,TIDNULL,EA302,ppa_1,10.0,0.06,T_best_fit,21.5,1.4333333333333333,-11773.266435685538,-12647.423514520991,874.1570788354529,110.23679326294257,110.23679326294291,1.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,1313.200453788873,87.4157078835453,1311.2356182531794,a15_cp5,a15_cp5_pv021
187,T_bldg1_187,btm_p_c,15.0,T,958.08,1295.15145968878,3352.81194920215,1191.5363507426825,306.01862693355304,1497.5549776762352,0.0,0.0,0.0,0.0,5.101381960911605,966.012906454144,242.43988793183013,1208.4527943859744,0.0,0.0,0.0,-232961.91617175806,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18839.058167594383,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-773.3241169558046,23671.777459529512,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_ppa2,SIT_15_ppa2,TIDNULL,EA302,ppa_1,15.0,0.06,T_best_fit,21.5,1.4333333333333333,-15530.794411450537,-16683.945403902104,1153.1509924515667,110.23679326294257,110.23679326294291,2.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,1969.8006806833096,76.87673283010444,1153.1509924515667,a15_cp5,a15_cp5_pv021
188,T_bldg1_188,btm_p_c,15.0,T,958.08,1099.5783885522997,2846.523881545476,1191.5363507426825,306.01862693355304,1497.5549776762352,0.0,0.0,0.0,0.0,5.101381960911605,966.012906454144,242.43988793183013,1208.4527943859744,0.0,0.0,0.0,-274747.817689395,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18839.058167594383,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-71.46297816265023,23671.777459529512,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_ppa2,SIT_15_ppa2,TIDNULL,EA302,ppa_1,20.0,0.06,T_best_fit,21.5,1.4333333333333333,-18316.521179293,-19676.510502220954,1359.989322927955,110.23679326294257,110.23679326294291,3.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,2626.400907577746,67.99946614639775,1019.9919921959663,a15_cp5,a15_cp5_pv021
189,T_bldg1_189,btm_p_c,15.0,T,958.08,988.8737909999677,3258.103327031949,1191.5363507426825,306.01862693355304,1497.5549776762352,0.0,0.0,0.0,0.0,5.101381960911605,966.012906454144,242.43988793183013,1208.4527943859744,0.0,0.0,0.0,-305726.7232695754,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18839.058167594383,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-372.3378260967916,23671.777459529512,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_ppa2,SIT_15_ppa2,TIDNULL,EA302,ppa_1,25.0,0.06,T_best_fit,21.5,1.4333333333333333,-20381.781551305026,-21895.115061565764,1513.333510260738,110.23679326294257,110.23679326294291,4.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,3283.0011344721825,60.53334041042952,908.0001061564427,a15_cp5,a15_cp5_pv021
190,T_bldg1_190,btm_p_c,15.0,T,958.08,2967.198378736651,5586.406329943593,1141.9851926677322,355.5697850085034,1497.5549776762352,0.0,0.0,0.0,0.0,5.101381960911605,909.9338436577797,298.51895072819445,1208.4527943859744,0.0,0.0,0.0,-100573.86378549943,0.0,0.0,0.0,9991.830424007741,55469.374939789835,41.27101141897288,8458.826722113434,18039.71173367376,68.73521427341069,68.73521427341065,28.367718131634806,28.36771813163473,-3879.6189828244987,23671.777459529512,0.0,77436.28081222216,T_best_fit.csv,T,btm_p_c,T_best_fit,SIT_15_FIT8_ppa2,SIT_15_FIT8_ppa2,TIDNULL,EA302,ppa_1,5.0,0.06,T_best_fit,21.5,1.4333333333333333,-6704.924252366629,-7202.760348260654,497.83609589402477,110.23679326294251,110.23679326294291,0.0,31958.736296440133,24768.0206297411,1969.8006806833096,131.3200453788873,656.6002268944364,99.56721917880495,1493.5082876820743,a15_cp5,a15_cp5_pv021
